id,name,host_id,host_name,neighbourhood_group,neighbourhood,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
17690331,"Quiet Bedroom in Central Bushwick, 16 mins to NYC",58953152,Dmitry,Brooklyn,Bushwick,Private room,42,2,12,2018-12-30,1.26,2,0
31236046,The Princess,233665357,Sandra,Bronx,Pelham Gardens,Entire home/apt,67,7,2,2019-04-01,0.38,1,172
13800652,Room on a quiet tree-lined block of Manhattan,45992029,Sarah,Manhattan,Harlem,Private room,55,1,3,2016-07-13,0.08,1,0
34870382,2 bedroom apt in Wburg near Grand St,49906311,Selina,Brooklyn,Williamsburg,Entire home/apt,150,4,0,,,1,0
13258556,Bright Manhattan Studio,5189524,Wallace,Manhattan,Kips Bay,Entire home/apt,120,26,22,2018-01-02,0.6,1,0
22176782,Lovely Room in East Williamsburg,77792023,Hugo B.,Brooklyn,Bushwick,Private room,40,2,4,2018-01-14,0.21,1,0
29727132,Amazing one bedroom for a getaway in Brooklyn,44358422,Akeema,Brooklyn,Flatbush,Private room,38,1,2,2018-11-26,0.27,1,238
30523683,UPSCALE DWELLING,228961973,Michael,Bronx,Concourse Village,Private room,85,3,1,2019-04-21,0.38,1,341
14577490,HUGE Studio-sized bedroom with own bath,10549144,Anne,Manhattan,Upper West Side,Private room,99,5,42,2019-05-17,1.21,2,29
5679938,Stunning Furnished Modern Studio,1303542,Frank,Manhattan,Financial District,Entire home/apt,150,90,3,2016-10-06,0.06,1,86
30514931,Pride Weekend East Village Apartment,228998411,Becky,Manhattan,East Village,Entire home/apt,170,1,0,,,1,0
19591602,30+Day Stay: New 3-4 Bedroom 4 Bath Apt by a Deck,137522531,Ali,Queens,Flushing,Entire home/apt,398,5,48,2019-06-19,2.11,7,139
3041785,Luxury Space  East Village 3 Bedrm sleeps 7,15430260,Michelle,Manhattan,East Village,Entire home/apt,249,1,150,2019-06-24,2.52,1,278
6385039,Historic room in renovated brownstone,2881,Loli,Brooklyn,Bedford-Stuyvesant,Private room,52,2,110,2019-07-01,2.63,2,220
5999786,"Central Park- 5 mins. away, Subway on corner(med.)",4714927,Elisa,Manhattan,East Harlem,Private room,80,1,70,2019-06-18,1.36,4,102
25587778,Cozy Bedroom Full of Sunshine,46979077,Maya,Queens,Woodside,Private room,50,1,57,2019-06-23,4.37,2,295
19912535,Charming 1br on historic East Village block,19863077,Michael,Manhattan,East Village,Entire home/apt,192,1,0,,,1,0
1045897,"HISTORIC WILLIAMSBURG, BKLYN",839679,Brady,Brooklyn,Williamsburg,Entire home/apt,195,3,173,2019-06-06,2.34,3,273
32466778,Sonder | The Nash | Warm Studio + Grilling Area,219517861,Sonder (NYC),Manhattan,Murray Hill,Entire home/apt,160,29,0,,,327,318
33571691,RV camper for the outdoor lovers,122363368,New Roc,Bronx,Allerton,Entire home/apt,100,2,0,,,1,180
13273903,Studio apartment in Luxury building near Wall St.,6297445,Omar,Manhattan,Financial District,Entire home/apt,150,3,6,2017-06-11,0.17,1,0
18473439,Remodeled 20min train to enter city 5min to subway,20438455,Jason,Brooklyn,Borough Park,Private room,49,2,126,2019-07-05,4.82,2,45
34278125,Magnificent Penthouse Suite in Midtown Manhattan,24413996,Arlen,Manhattan,Midtown,Private room,395,2,0,,,1,0
4302293,Private Room with 2nd Full Bath in Modern Art Apt,4600692,J.,Queens,Long Island City,Private room,58,1,33,2019-06-06,1.98,1,101
2323502,Cute & cozy room in Ridgewood,3976338,Vanessa,Queens,Ridgewood,Private room,59,3,106,2019-07-01,1.61,1,87
30582854,Cozy Private Room w/ Full Bed - Perfect for Travel,227679456,Jimmy,Brooklyn,Prospect-Lefferts Gardens,Private room,55,1,24,2019-06-27,3.38,7,45
33344785,Modern Brand New 3 Bedroom/2 Baths In Hip Brooklyn,147983579,Chy,Brooklyn,Bedford-Stuyvesant,Entire home/apt,220,4,6,2019-06-19,2.9,2,230
12359146,Spacious Place in Brooklyn New York,39549563,Young,Brooklyn,Bedford-Stuyvesant,Entire home/apt,140,30,38,2018-09-21,1.1,1,312
31978375,UWS Cozy Shared Apartment near subway & Central Pk,11630930,Elizabeth,Manhattan,Upper West Side,Shared room,60,1,17,2019-07-01,3.59,1,39
13428478,Casa De Grattan,76566529,Brian,Brooklyn,Williamsburg,Shared room,60,2,0,,,1,0
10031436,Spacious Sunny room in East Village,51499758,Sabra,Manhattan,Lower East Side,Private room,90,4,0,,,1,0
1144861,Stylish Arty Brooklyn Appartment #4,252361,Lucien,Brooklyn,Cobble Hill,Entire home/apt,190,1,221,2019-07-01,3.0,1,238
30883546,Amazing Roommate Share in Prime NY Near Transit!,230192510,Zach,Brooklyn,Fort Greene,Private room,48,30,1,2019-06-14,1.0,25,59
15955297,Brooklyn Heights for Christmas,103597496,Catherine,Brooklyn,Brooklyn Heights,Entire home/apt,275,7,0,,,1,0
35878775,Spread Love its the Brooklyn Way!,269867427,Grace,Brooklyn,Park Slope,Entire home/apt,185,1,0,,,1,43
31728112,"LARGE ROOM 
20 minutes to midtown",172895347,Mario & Maria,Queens,Jackson Heights,Private room,59,2,1,2019-02-03,0.19,2,0
28228445,2 Bedroom Upper Westside Apartment,7835900,Lyndon & Christine,Manhattan,Upper West Side,Entire home/apt,250,3,1,2018-10-23,0.12,1,0
7851753,CHAMBRE BROOKLYN,24570526,Agathe Et Francois,Brooklyn,Fort Greene,Private room,90,1,0,,,1,0
28385105,30 day min days-entire apt minutes to Manhattan!,49804236,JoAnn,Queens,Sunnyside,Entire home/apt,80,30,3,2019-06-10,0.44,1,109
29531124,Charming private room 2 beds,209298687,Digna,Brooklyn,Bedford-Stuyvesant,Private room,65,30,10,2019-06-07,1.18,4,328
27215273,DOORMAN/ GYM/ MODERN 1 BR ON EAST 52ND ST,200380610,Pranjal,Manhattan,Midtown,Entire home/apt,290,30,0,,,65,365
18721061,Grdn 2BD Sleeps 7 Pvt. Bath Near train⭐Mins to NYC,9285314,Monica,Brooklyn,Bushwick,Private room,150,3,0,,,1,93
9772486,Williamsburg 2000sqft,50385630,Bradley,Brooklyn,Williamsburg,Private room,477,2,1,2016-10-10,0.03,1,358
1941094,XLARGE-Modern-clean master bedroom,2559004,Sergio,Manhattan,East Harlem,Private room,50,30,0,,,5,356
32427203,Better Than Hostel semi-private artsy room,226314382,Dina,Brooklyn,Flatbush,Shared room,25,1,8,2019-04-07,1.73,1,0
11326009,Cozy SunLit Room Next To TimeSquare,13125944,Calvin,Manhattan,Hell's Kitchen,Private room,79,1,2,2016-05-21,0.05,2,0
35915753,Sunny huge Apartment,167819022,Nell,Queens,Briarwood,Entire home/apt,85,5,1,2019-06-22,1.0,1,54
24937799,nyc studio apartment,37193449,Julie,Queens,Sunnyside,Entire home/apt,75,5,0,,,1,0
35963736,BedStuy/Clinton Hill 2-Story Apt 1 Block to Subway,33814070,Carolyn,Brooklyn,Bedford-Stuyvesant,Entire home/apt,100,11,0,,,1,25
25132414,Bedstuyvesant Apartment,81087558,Eric,Brooklyn,Bedford-Stuyvesant,Entire home/apt,75,3,3,2018-11-05,0.22,1,0
3393798,Greenwich Village cozy 1-2BD with outdoor space,8597778,Nadine,Manhattan,West Village,Entire home/apt,249,3,6,2016-08-11,0.1,1,0
29206093,Modern Furnished 1BR in Williamsburg by NÔM Stays,732460,Nôm,Brooklyn,Williamsburg,Entire home/apt,120,29,0,,,7,0
5919646,*** Gorgeous 2BD apt with Terrace ***,410962,Mike,Manhattan,Hell's Kitchen,Entire home/apt,200,3,14,2019-07-07,0.32,1,9
26183582,"Spacious 1-BR by Central Park/Museum Mile, Harlem",52526057,Joshua,Manhattan,East Harlem,Entire home/apt,169,5,45,2019-06-30,3.56,1,150
25209619,A NYC apartment,158461160,Sophia,Brooklyn,Bedford-Stuyvesant,Entire home/apt,65,30,2,2018-11-02,0.21,6,269
31380037,Duplex in Brooklyn,131569457,Nikki,Brooklyn,Bushwick,Shared room,40,4,0,,,1,0
36312899,Sunny Loft top location in Bushwick / Ridgewood,5958193,Majo,Queens,Ridgewood,Entire home/apt,140,2,0,,,1,62
27538237,Grand Suite in Historic Brownstone,7136700,Michelle,Brooklyn,Crown Heights,Entire home/apt,115,3,34,2019-07-03,4.43,4,249
31208021,Next to subway station: Bunkbed accommodations,201015598,Anchor,Brooklyn,Bedford-Stuyvesant,Shared room,35,1,12,2019-06-24,1.89,17,86
32291386,Super Luxury! XL Alcove Studio in heart of Chelsea,21127860,Carol,Manhattan,Chelsea,Entire home/apt,215,2,12,2019-06-07,2.55,1,128
32662408,Dashing 1BR in Midtown East by Sonder,219517861,Sonder (NYC),Manhattan,Murray Hill,Entire home/apt,174,29,0,,,327,312
8525477,Room in private Victorian house,22420999,Herman,Queens,Richmond Hill,Private room,55,1,7,2019-05-18,0.15,5,344
4359756,"MANHATTANs BEST, 12minutes from TIMES SQUARE",2129777,Aj,Queens,Long Island City,Private room,97,2,14,2019-04-20,0.55,2,90
16556049,Private Bathroom and Cozy Bedroom in Brooklyn,78441349,Melissa,Brooklyn,East Flatbush,Private room,90,1,30,2019-06-04,1.16,3,244
3624380,Private bedroom apartment 4B/2,18212433,Veronique Camille,Manhattan,East Harlem,Private room,58,21,2,2017-07-04,0.04,8,331
33589468,“Mi casa es tu casa” “My home is your home” NYC,109567034,Javier,Queens,Fresh Meadows,Entire home/apt,150,2,15,2019-07-07,6.92,1,69
32447993,Private room in cute Greenwich Village Walk-up,50544293,Melissa,Manhattan,Greenwich Village,Private room,110,1,13,2019-07-02,3.0,2,0
25209061,Spacious and Clean bedroom in modern apt,51091522,Carissa,Manhattan,East Harlem,Private room,76,1,0,,,1,0
25507340,Best in Greenwood. 1min walk & 15min to Manhttn,27922303,Aprilene,Brooklyn,Sunset Park,Private room,75,2,8,2019-03-26,0.63,2,90
4718436,VIEWS VIEWS VIEWS from Designer Apt,4655338,Danny,Brooklyn,Williamsburg,Entire home/apt,525,6,28,2019-06-16,0.5,1,365
25998042,Great Brooklyn Apartment,5597411,Misha,Brooklyn,Kensington,Entire home/apt,150,14,0,,,2,112
2631224,Tasteful Room in Charming Two Bedroom Apartment,6243156,Yoni,Manhattan,Harlem,Private room,70,2,228,2019-07-06,4.27,1,247
9990448,Luggage/Shower Depot!!!/US Open/LGA/JFK,21216008,Jose,Queens,Jackson Heights,Shared room,26,1,15,2019-06-22,0.68,4,365
30714036,Warm & Welcoming Home for You - Crown Heights,4509281,Kelly,Brooklyn,Crown Heights,Private room,500,3,32,2019-07-02,4.62,1,0
29814549,"Comfy, Cozy Studio at the Grand Old Mansion",187908347,William,Brooklyn,Crown Heights,Entire home/apt,81,4,19,2019-07-05,2.44,2,94
35424717,"2Br Apartment  in Soho - Enough said, right?!",9883499,Emily,Manhattan,SoHo,Entire home/apt,230,1,1,2019-06-06,0.91,1,6
36166946,Spacious decorated 2 BR minutes from Central Park.,21802668,Domenica,Manhattan,East Harlem,Entire home/apt,250,17,0,,,1,46
24302828,"My home, your home! Mi casa, tu casa in NY!",125011763,Peter,Queens,Astoria,Entire home/apt,450,4,0,,,2,89
14220943,Comfortable oasis in the heart of Brooklyn,86397793,Thorill,Brooklyn,East Flatbush,Entire home/apt,49,2,77,2019-06-23,2.17,1,264
14340142,Private Room & Private Bathroom in NYC Brownstone,43817869,Veronica,Brooklyn,Bedford-Stuyvesant,Private room,125,4,55,2018-12-12,1.59,1,0
17420370,"Huge, Clean & Classy Studio Room in Shared Apt",76186812,Ula,Brooklyn,Bedford-Stuyvesant,Private room,36,5,8,2019-05-29,1.31,2,0
22734514,Clean room with Balcony available.,167818421,Marie Louise,Queens,Astoria,Private room,80,3,22,2018-10-25,1.28,1,188
7873893,Private Room - Condo @ FiDi,3593739,Andres,Manhattan,Financial District,Private room,80,2,0,,,1,0
12622115,1 Block from Times Sq. and Broadway,49262827,Joei,Manhattan,Hell's Kitchen,Entire home/apt,115,2,150,2019-06-24,4.06,1,1
33611809,Brand New Studio~W/D in unit~Prime Gramercy,162280872,Izi,Manhattan,Kips Bay,Entire home/apt,150,30,0,,,13,327
6647114,COZY CORNER GREENWICH VILLAGE,3579116,Kristin,Manhattan,West Village,Private room,140,3,64,2019-06-20,1.29,2,5
10537769,Private Room in Greenpoint Brooklyn,54339185,Julio,Brooklyn,Greenpoint,Private room,45,1,0,,,1,0
23961376,Beautiful red-brick bedroom in prime East Village,154266431,Steven,Manhattan,East Village,Private room,100,3,45,2019-07-02,3.53,3,6
35577860,Convenient Center of Times Square 3 Bedroom Apt!!!,2196491,Sophia,Manhattan,Theater District,Entire home/apt,140,30,0,,,3,116
20016493,"ART LOFT/HOME:  DINNERS, GATHERINGS, PHOTO",142118455,Allan,Manhattan,NoHo,Entire home/apt,1795,1,38,2019-06-21,1.65,1,116
13312914,Unique art loft in Bushwick! 1 block from train!,25614735,Brad,Brooklyn,Bushwick,Private room,75,2,0,,,1,0
9050105,"Prospect Park 3 bedroom, Sleeps 8",47219962,Babajide,Brooklyn,Prospect-Lefferts Gardens,Entire home/apt,125,2,125,2019-06-30,2.79,2,229
19407599,Nice room near Columbia University,136058103,Jessie,Manhattan,Upper West Side,Private room,35,1,4,2017-08-02,0.17,1,0
7957339,Luxury Waterfront Building 1Bd/1Bth,32088026,Robert,Brooklyn,Sheepshead Bay,Entire home/apt,109,1,0,,,1,0
7826033,Sapphire Suite,36070324,Luke,Manhattan,Harlem,Private room,88,3,6,2019-06-21,0.33,1,82
32828462,1 - Private room in Yogi's BIG Midtown Manhattan,25059364,Yogi,Manhattan,Kips Bay,Private room,69,1,24,2019-07-01,6.43,3,35
3765357,Feel at home in Manhattan at charming NY apartment,5160726,Tony,Manhattan,Kips Bay,Entire home/apt,200,13,3,2016-05-15,0.05,1,166
22433291,Harlem Hideaway,84716175,Garret,Manhattan,Harlem,Private room,65,1,14,2019-01-01,0.76,2,180
29895573,★Roof views/Quick to Times Sq/NY Presby/Columbia ★,22388757,Jordan,Manhattan,Washington Heights,Private room,55,2,6,2019-06-30,2.07,2,169
24226842,Luxury High Floor Studio with stunning view,17477908,Mat,Manhattan,Upper West Side,Entire home/apt,195,30,3,2019-06-01,0.21,10,311
19471948,2 ROOMS SEPARATE ENTRANCE 15 MIN TO MANHATTAN,30237517,David,Queens,Forest Hills,Private room,99,2,0,,,6,187
21538855,Long Island City Living,1825159,Yanna,Queens,Long Island City,Entire home/apt,125,3,54,2019-06-30,2.9,1,83
35597932,Beautiful NYC Broadway Apartment next to Subway!,255259069,Jonah,Manhattan,Harlem,Entire home/apt,130,31,0,,,2,333
33009,Retreat in Williamsburg,143027,Ming,Brooklyn,Williamsburg,Entire home/apt,195,4,240,2019-06-17,2.19,1,214
19236716,a beautiful home,134672751,Louis,Staten Island,West Brighton,Private room,200,3,0,,,1,365
10359702,Private room with a bathroom,53319402,Yauheniya,Queens,Astoria,Private room,80,1,0,,,1,0
29612907,"3 Bedroom Bright super Cozy, W'burg",12837247,Alejandro,Brooklyn,Williamsburg,Entire home/apt,220,2,0,,,1,0
26846907,Large Bedroom w/Private Bathroom in DUMBO,201909387,Cagla,Brooklyn,Downtown Brooklyn,Private room,70,30,1,2018-09-13,0.1,1,0
30265397,Warm and cozy room,53502678,Alessandro,Queens,Sunnyside,Private room,85,7,0,,,1,179
29519083,Entire Apt in the center of NYC,60525649,Lixia,Manhattan,Hell's Kitchen,Entire home/apt,120,2,9,2019-06-30,1.08,1,2
32640244,Amazing Astoria apt minutes away from Manhattan!,245399415,Andrzej,Queens,Astoria,Entire home/apt,180,1,12,2019-07-02,2.98,1,82
36309944,Lavish 1br apartment in New York's Upper East Side,30283594,Kara,Manhattan,Upper East Side,Entire home/apt,269,30,0,,,121,333
13857312,Renovated East Village 1BR,12485770,Raanan,Manhattan,East Village,Entire home/apt,125,30,6,2019-02-08,0.24,9,150
14807332,Duplex with Private Bathroom by Times Square,92520154,Michael,Manhattan,Hell's Kitchen,Private room,180,1,319,2019-07-01,9.24,1,57
33379269,1 BR Luxury Apt on Metro Ave in E Williamsburg,251468079,Ken,Brooklyn,Williamsburg,Entire home/apt,110,4,5,2019-06-19,2.63,1,1
29435528,Single cozy room in Manhattan's Upper West Side,39481825,Ami,Manhattan,Morningside Heights,Private room,70,1,15,2019-07-02,1.77,1,16
26251408,Sunny Bedstuy Brooklyn Apartment,17673366,Shayna,Brooklyn,Bedford-Stuyvesant,Private room,60,1,1,2018-09-27,0.11,1,0
11755816,Super Comfortable Room for Rent!,41616878,Melissa,Brooklyn,Bushwick,Private room,59,20,33,2019-05-04,0.82,4,361
36368048,"Luxury appartment, special edition for musicians.",253681134,Azamat,Manhattan,Washington Heights,Private room,74,3,0,,,1,3
11574785,"Queen bed & Air Conditioning, views of Chatham Sq",3867,Luke,Manhattan,Chinatown,Private room,95,1,80,2019-07-02,2.0,2,49
32303671,BROOKLYN! Chic Williamsburg room + Balcony +Trains,242344309,Pete And Chloe,Brooklyn,Williamsburg,Private room,57,1,31,2019-07-02,6.46,4,116
28694075,Greenpoint 2BR,4654272,Cooper,Brooklyn,Greenpoint,Entire home/apt,225,2,37,2019-06-29,3.84,1,229
1891017,Awesome Huge Studio - NYC Center,9794342,Pavel,Manhattan,Chelsea,Entire home/apt,200,3,35,2016-08-22,0.55,1,0
27295164,"private room in Redhook, Brooklyn",8593113,Salem,Brooklyn,Red Hook,Private room,50,1,25,2019-06-29,2.17,2,351
2454504,Center Park Slope 2 Bedroom Townhouse Apartment,6718172,Sharon,Brooklyn,Park Slope,Entire home/apt,189,7,13,2019-06-20,0.39,1,33
16413638,Cute Nolita 1 Bedroom,12349009,Kaj,Manhattan,Nolita,Entire home/apt,200,3,1,2017-01-02,0.03,1,0
36151576,~TIMES SQ CENTRAL~,21515253,Jenny,Manhattan,Hell's Kitchen,Entire home/apt,209,1,0,,,2,112
35998531,Beautiful Sheepshead Bay  experience.,9484127,Ken,Brooklyn,Sheepshead Bay,Entire home/apt,300,3,0,,,1,364
15130158,Spacious 1 Bdrm in Queens w Manhattan views,95913669,Ali,Queens,Maspeth,Private room,46,1,1,2016-09-26,0.03,1,0
31187945,Clean comfortable room,233165925,Wendy,Brooklyn,East Flatbush,Private room,150,1,0,,,1,90
25764939,"Penny's Place Brooklyn, NY",186481199,Penny,Brooklyn,East Flatbush,Private room,125,1,0,,,1,311
35038269,"Comfy Space in Living Room, Midtown Manhattan",263901573,Maria,Manhattan,Midtown,Shared room,99,1,9,2019-07-03,7.5,3,15
16333776,Sun-drenched room in quiet Ridgewood neighborhood,23848987,Norberto,Queens,Ridgewood,Private room,40,5,0,,,1,0
24489174,"Comfortable,Spacious,clean Private Room",184523531,June,Manhattan,East Harlem,Private room,68,2,31,2019-06-23,2.1,1,265
31142743,Purple Palace,36425865,Emily,Brooklyn,Bushwick,Private room,39,1,13,2019-05-04,2.15,1,89
8504263,Room for Female in NoHo/EastVillage,38361857,Betsy,Manhattan,East Village,Private room,100,3,98,2019-04-20,2.15,1,0
35263825,Lush apartment with space and charm.,90817506,Mark,Bronx,Mott Haven,Private room,50,2,3,2019-06-30,3.0,1,8
23188573,Queen size Bedroom in Washington Heights Manhattan,132883674,Derek,Manhattan,Washington Heights,Private room,90,1,0,,,3,0
12567993,Private bedroom near L & M trains,68139079,Gary,Brooklyn,Bushwick,Private room,50,1,0,,,1,0
21050522,"Great room in Williamsburg, perfect for 2",151639981,Julie,Brooklyn,Williamsburg,Private room,65,6,1,2017-10-14,0.05,1,0
28328473,Modern private studio in rockaway,213910720,Ayodele,Queens,Far Rockaway,Private room,50,1,18,2019-06-29,1.79,1,71
9408123,Beautiful Loft - Willimsbrg Bedford,31368679,Brenda,Brooklyn,Williamsburg,Entire home/apt,280,1,13,2016-10-29,0.3,1,363
21982534,Charming 1.5 bdrm apt in W'burg - family friendly!,58847382,Emily,Brooklyn,Williamsburg,Entire home/apt,125,1,1,2018-01-03,0.05,1,0
35037136,10 Beds Sleeps 15 Laundry in Apt in Williamsburg,120111937,Madea And Julian,Brooklyn,Williamsburg,Entire home/apt,549,30,5,2019-06-23,3.33,1,333
10978135,Midtown Manhattan East Large Studio Apatment,56754697,Liz,Manhattan,Midtown,Entire home/apt,160,3,50,2019-06-02,1.23,1,4
5525510,Cozy Bohemian Room in New York City,23086547,Arya,Manhattan,Chinatown,Private room,62,6,62,2019-06-23,1.27,1,317
6015754,Comfortable and Large Room,8636732,Kay,Brooklyn,Flatbush,Private room,31,10,1,2015-11-02,0.02,2,0
1586773,Beautiful Brownstone in West Harlem,8455776,Wendy,Manhattan,Harlem,Entire home/apt,155,1,123,2019-06-24,1.74,2,170
7095534,Private BR in ABC,37191710,Kevin,Manhattan,East Village,Private room,110,1,1,2015-07-23,0.02,1,0
27857163,"Studio near times grand central, Times Square, UN",19664260,Viswanadha,Manhattan,Midtown,Entire home/apt,300,1,2,2018-09-23,0.2,1,0
18647180,Beautiful Dupl Brooklyn Apartment w/ a Big Terrace,7041731,Dee,Brooklyn,Bedford-Stuyvesant,Entire home/apt,185,3,1,2017-05-22,0.04,1,0
1578776,Nice private room in Astoria,4645357,Beatrix,Queens,Long Island City,Private room,51,1,165,2019-06-23,2.36,1,361
22300341,Spacious Comfortable Williamsburg- 1 Bedroom Apt,4238402,Will,Brooklyn,Williamsburg,Entire home/apt,117,2,1,2017-12-28,0.05,1,0
11162475,"Big, Bright UWS Bedroom and Study",14713587,Annie,Manhattan,Upper West Side,Private room,125,3,6,2017-05-18,0.15,1,0
28344775,23 steps to subway!,131392140,Vik,Queens,Long Island City,Entire home/apt,134,2,8,2019-06-01,1.1,5,144
26742074,"Cozy clean bright room Bushwick, blocks from train",201079770,HyeSuk & Alex,Brooklyn,Bedford-Stuyvesant,Private room,80,20,9,2019-06-09,0.78,4,154
10887852,Cozy Hell's Kitchen Apt,39754804,Karen,Manhattan,Hell's Kitchen,Entire home/apt,125,1,64,2019-06-22,1.88,1,0
